CH1	CH2	
mV	mV	
0.000584941723150555	0.03741794280199066
0.0005937755858422918	0.03742363118215064
0.0006026845497815735	0.0374371134109253
0.0006087006391359031	0.03746115049595859
0.0006113425517911269	0.03750749452272996
0.000611862630032372	0.03757814209776914
0.0006118682787751672	0.03764389567998198
0.0006122422918646696	0.03767452320309557
0.0006128985039095589	0.03767903526978483
0.0006133545863348952	0.03767905029553529
0.0006134252052591943	0.03768002379388186
0.0006135271109026645	0.03770097234436537
0.0006144362307739937	0.03779062647709484
0.0006167544197720607	0.03797974865367852
0.0006205904501029632	0.03822574670214898
0.0006256736028534778	0.0384256252603475
0.0006317573441744172	0.03850847644204006
0.0006389950614508439	0.03851258264200877
0.0006478551231046936	0.03853302992724581
0.0006584084883236129	0.0385956174861366
0.0006695734927319021	0.03864061404957449
0.0006792767309353907	0.03864281836606335
0.0006856429477227134	0.03867133662705342
0.0006883085230554624	0.03878504854612862
0.0006886890375775808	0.03893346830380465
0.0006887774053377512	0.03901829468707243
0.0006896204877068671	0.03902435142021067
0.0006909875059538785	0.03906682878699685
0.0006922439715262527	0.03931061998668185
0.0006931448635597514	0.03981161961615585
0.0006938371662874266	0.04042538075061358
0.0006945973587517223	0.04091237214430275
0.0006958187572796193	0.04114541542148158
0.00069816577733394	0.04119046618037323
0.0007024736422244524	0.04119105276975465
0.0007089316115509549	0.04121459752617175
0.0007161659255841413	0.04123423179433123
0.0007218006031693908	0.04123433665143281
0.0007244095857076895	0.0413018066366506
0.0007247571362960065	0.04160094148789613
0.0007249503028393659	0.04223315239693724
0.0007263993095811407	0.04309080192897755
0.000728738996774867	0.0438656774867035
0.0007307260806224919	0.04426732406716967
0.0007316941741788284	0.04430970908154575
0.0007319113327783911	0.04442317323368344
0.000731916411253027	0.04519986853720167
0.000731918880241744	0.04687757876142534
0.0007319400437301651	0.04908371972378453
0.0007322912053844865	0.05114375299849796
0.0007336262670545413	0.05256474784511026
0.0007363795129674198	0.05325518181975215
0.0007400442965395224	0.05344415915623622
0.0007431580020180006	0.05345092314595766
0.0007445159815011311	0.05347980893210386
0.0007445699343234703	0.05357398127951764
0.0007451805957492264	0.05370033976109849
0.0007476750707850824	0.05383106163129361
0.0007514971216030109	0.05396016912344016
0.0007550039499921229	0.05408566165909353
0.0007570896505743385	0.05419210732311998
0.0007578455929341781	0.05425296429880308
0.0007579951229491313	0.05426322583265759
0.0007580311466137899	0.05427181564225015
0.0007581400374105226	0.05435433402268722
0.0007586227016721496	0.05453153439780452
0.0007597876349628722	0.05472617632772763
0.0007614676210583183	0.05483177949592865
0.0007630486345629114	0.05484064531951545
0.0007640187680234934	0.05487517665199038
0.0007643562359005724	0.05506172267087458
0.0007643946413371975	0.05539787437912942
0.0007643949694889727	0.0557629079362375
0.0007643961455617081	0.05602716704402252
0.0007645154110500203	0.05614166424237878
0.0007651274169807408	0.05615581958091135
0.0007663852890868122	0.05616398867477493
0.0007676786802660054	0.05621799083911982
0.0007681713327088356	0.05628822541348513
0.0007681960162622772	0.05632006549720343
0.0007697830179348899	0.05632006646529542
0.0007750986868961236	0.05636757828457853
0.0007838379020581238	0.05652878783829008
0.0007927585473720029	0.05676307294347138
0.0007984791787814325	0.05694507085947304
0.0008003628156871027	0.05700186837522887
0.0008004311411589659	0.05700247719510558
0.0008007697580021374	0.057082041175794
0.0008015690343852735	0.05729623394994582
0.0008019260565869396	0.05757844940720629
0.0008019577086001013	0.05782265940430385
0.0008032676384817797	0.05797430536851576
0.0008070787809294532	0.05804465331309457
0.0008123666461053741	0.05807091611434671
0.0008165795862642613	0.05808139364232916
0.0008183026708863536	0.05808910144869335
0.0008184275711124542	0.05809927080411265
0.0008186883421687385	0.05811151463141555
0.0008197616957668439	0.05811863902309207
0.0008210490319375415	0.05811863914803962
0.0008218342968898028	0.05814007820590713
0.0008220578816218391	0.05825813180358233
0.0008220672754025682	0.05856621880625809
0.0008220749625591366	0.05907639738254009
0.0008220749865477187	0.05962737213785579
0.0008221917588855529	0.0599791231482001
0.000822921018064061	0.06006217117915973
0.0008246768079228329	0.06007049592673743
0.0008269412704361497	0.06026723091009784
0.0008285202893759429	0.06074102008142628
0.0008289515450462717	0.0613626290656777
0.0008289555845866458	0.06191932207979028
0.0008293684235101384	0.06226084418525531
0.0008301354886015381	0.06236950918731158
0.0008305661292567757	0.06236957389230598
0.0008305661885553278	0.06248438747216352
0.0008313434155502151	0.06288919166520847
0.0008341636671249389	0.06351372978446805
0.000838281934042429	0.06405806206295325
0.0008412940353332364	0.06429616998432917
0.0008420480565922604	0.06431071540799187
0.0008421217547944514	0.06437263515547367
0.0008437033044727636	0.06463525155593028
0.0008465279257296146	0.06500322789881741
0.0008482579654007262	0.0652829849429578
0.0008483078743149633	0.06538953920989631
0.0008499095802524838	0.06539410214494837
0.0008570703475376842	0.06542716081797387
0.0008697182890505989	0.06556660197059745
0.0008829152316154298	0.06579836451631503
0.0008912599305905337	0.06604455962455529
0.0008936889051980181	0.06621936936492816
0.0008936927955457211	0.06628735362168749
0.0008949112646268107	0.06629070219662081
0.0008973188167770049	0.06630989177732886
0.0008986917549665545	0.0663868988931559
0.0008987185777110082	0.06650004829723637
0.0008998008846672057	0.06661143028731069
0.0009034496132764713	0.06671067441577713
0.000907575771241152	0.06681353140801803
0.0009092604633146769	0.06694390949827916
0.0009092634651127139	0.06711417634136815
0.000911708791246432	0.06730239982730868
0.0009191579999518651	0.06745396950550368
0.0009295006591805842	0.06752595376072679
0.0009382732181705896	0.06753376469179814
0.0009429177780330863	0.0675466707568204
0.0009442052798936134	0.06763453753742775
0.000944281343235035	0.06781786204703234
0.0009442985913258813	0.06806123671097782
0.0009442987650271995	0.06830333103311216
0.0009446480403493679	0.06849148416819886
0.0009464107197738597	0.06860168588488012
0.0009500145268943081	0.06864346351050379
0.00095417207382754	0.0686489593617141
0.0009568766072045607	0.06865019737587347
0.0009575345255599484	0.06866090539354361
0.0009575771355665015	0.06867330623896296
0.0009587410484195425	0.0686748566858249
0.0009609925944422888	0.0686894673997194
0.0009626951152852341	0.06881210923563882
0.0009629829241039054	0.06916201296067721
0.0009633127535630955	0.06973217921539754
0.0009662037825050569	0.07029153795170094
0.000972568746510753	0.07056149370787011
0.0009805439054980779	0.07057073209548095
0.0009869107981848937	0.07074643935163663
0.0009897240448307133	0.07151768936034306
0.0009899654266253362	0.072823309602965
0.0009904585209775773	0.07411010885673715
0.0009929032656863168	0.0747699010412697
0.0009956519120688195	0.07484564606574846
0.0009952563852675617	0.07478970102165189
0.0009909606738229373	0.07495563804075607
0.0009855917833694904	0.07525411567731156
0.0009824591301007203	0.07540526306180693
0.0009819607515727038	0.0753529391927228
0.0009818826144456759	0.07530371620592283
0.0009806245342253845	0.0754468925255351
0.0009788720415219276	0.07573923433436124
0.0009779455589802484	0.07595358815301576
0.0009778730132886492	0.07589213733530846
0.0009778864687651182	0.07556729206753361
0.000977939662315084	0.07521853491323599
0.0009786209268822694	0.07513206804271476
0.0009798036679604914	0.07538182261239318
0.0009805053787771858	0.07574869533521483
0.0009802173274126855	0.07592769454383055
0.0009794295671229473	0.07581686216277368
0.0009785666652015841	0.07561650399928255
0.0009774064966785775	0.07565050459188905
0.0009762271588674934	0.07607214629930177
0.0009766211143707184	0.07674513393125144
0.0009801894178949743	0.0773872532212336
0.0009867300429473051	0.0777891813572546
0.0009940006647281294	0.07792450438954771
0.0009990652204134446	0.07791832545941502
0.001000335436864053	0.07793398318884816
0.0009989966532598362	0.07805776090248291
0.0009980594795810161	0.07825848586982989
0.0009993299281996534	0.07844921092951598
0.001001786384213995	0.07857658945812787
0.001003376825494324	0.07864435325570675
0.001003602265921659	0.07867739309034638
0.00100359697145418	0.07869229900490528
0.001004128355309689	0.07869782294347005
0.001004458770145012	0.07870255045156042
0.001003462032733572	0.07871305626610715
0.0010012240308594	0.07872938204625683
0.000999206355970581	0.07874857250107188
0.0009989727964080655	0.07877201706946275
0.001000623353742892	0.07880351726395768
0.001002598182802292	0.07884250688985388
0.001003320178675064	0.07888200183984627
0.001002759380946904	0.07890173998719681
0.001002134893407052	0.07886639169983591
0.001002192152612895	0.07875504540947724
0.001002134234847292	0.07858718953066765
0.001000741606772705	0.07840301449180297
0.0009982160579293106	0.07826606688738753
0.0009960559258717333	0.0783049705293109
0.0009951952283444605	0.07864358638727401
0.000995143255698444	0.07923337784956515
0.0009952462076352679	0.07984901723032982
0.0009958074430973394	0.08028962825818797
0.0009972353876637832	0.08051939799437938
0.0009988025219725086	0.08061251256117544
0.0009993809214447283	0.08064227642707993
0.0009993678262561504	0.08064788563758712
0.001000684429666452	0.08064395817598871
0.001004194189669187	0.08061401868069847
0.001007623014986767	0.08053244208947706
0.001006927339284735	0.08044204506815926
0.001000122305782088	0.08046279682689003
0.0009896019314486516	0.08064818435830226
0.0009803726425268865	0.08086208116295178
0.0009757509564066331	0.08087440567619558
0.0009750040719124715	0.08058566237608615
0.0009753068732164675	0.08012963802815326
0.0009753034369176608	0.07975641064917498
0.0009758447694068882	0.07962387171521369
0.000977243399681575	0.0796887192729583
0.0009772067786074274	0.07976514253028479
0.0009727508844087313	0.07968077066946865
0.0009639437171115796	0.07941483840701995
0.0009548959718673707	0.07910868010842044
0.0009504455365491764	0.07892664701324002
0.0009515759110754849	0.07890428764764588
0.0009545552114108571	0.07894512931544226
0.0009550243868940658	0.07895624496996154
0.0009519947122572126	0.07896257907538319
0.0009474341879999176	0.07907123281135267
0.0009433512300808085	0.07932645724821133
0.0009404510686753139	0.07962520888832847
0.0009388689513096302	0.0798001055482932
0.0009386279503490878	0.07980270933670809
0.0009392275069855879	0.07979128363565204
0.000939738378844563	0.07997284640847251
0.0009396400156978657	0.08035023072234707
0.0009393424084316098	0.08070722311042988
0.0009397045679501682	0.08086073746822725
0.0009409531706770434	0.08085625619051376
0.0009421972018272729	0.0808761801892408
0.0009421610509401465	0.08099930144495364
0.0009402867413540394	0.08113147019682894
0.0009369915255054731	0.0811730037743644
0.0009329244281386271	0.08115309333461607
0.0009280895123659808	0.08116128769374187
0.0009219560506660534	0.08122601374564595
0.0009144970754944049	0.08130647716183005
0.0009067668784640596	0.08135827918796017
0.0009002986878127541	0.08137060193773904
0.0008960728058069408	0.08136307083885212
0.0008941307024443179	0.08136478840784243
0.0008939752566876587	0.08137839946755951
0.0008950275486193731	0.08138066767029424
0.0008965864098946954	0.08137798743083799
0.0008977464459059156	0.08139860980778482
0.0008978872545416063	0.08140407124434024
0.0008972974170769018	0.08129538593616327
0.0008969753332152602	0.08105204642506471
0.0008974841078417942	0.0808078448210696
0.0008980429618593115	0.08074205310459148
0.0008970631811582602	0.08090739886598873
0.0008937356137365526	0.08118838103257686
0.0008890856743995438	0.081420577301479
0.0008852938237533895	0.08152908550115023
0.0008837501432791492	0.0815476578961488
0.0008839544554980172	0.08151698270399087
0.0008844323113871898	0.08140074440717403
0.0008842749320742372	0.08113235215929027
0.000883556891520543	0.08073163252290835
0.0008826915794001216	0.08034526468619609
0.0008818746324496605	0.08014080682810674
0.0008812434814744436	0.08012695473651747
0.0008811185148694187	0.08007576909969964
0.00088173905516295	0.07966402448623487
0.0008828231598513903	0.07873600924654328
0.0008835524585110938	0.07745114224290711
0.0008833204061811707	0.07618275820625937
0.0008826715729539846	0.07526251101268844
0.0008829341846998154	0.07479267534014372
0.0008846668622412312	0.07465780205963785
0.0008871601246571004	0.07467725722901973
0.0008893089391791101	0.07474060697539842
0.0008902742206542689	0.07482549091691092
0.0008897652249100027	0.07493660860080062
0.0008883861964299918	0.07505846222374564
0.0008872744824631303	0.07515537937683693
0.0008869244804787652	0.07519740913130009
0.0008868599300601912	0.0751853758693809
0.0008865937335228022	0.07515437436751167
0.0008865302007219885	0.07514983170460345
0.0008875599543526388	0.07520023600757843
0.0008896195309017682	0.07531192045058223
0.0008913169516210628	0.07547189023186238
0.0008914121333929898	0.07564417005848814
0.0008901644203820655	0.07577916903846731
0.0008888280705721592	0.07583830617473553
0.0008882080644154744	0.07581335804278905
0.0008881291804937051	0.07572255577059928
0.0008881319162631068	0.07557998716384572
0.000888161822826012	0.07539223186997002
0.0008883515693089196	0.07520941947189824
0.0008884855073299989	0.07514029181131258
0.0008880589371780934	0.07525948996412077
0.000886973679515592	0.07550846343864596
0.0008860112385540816	0.07574243951350555
0.0008861322045953486	0.07587092279430539
0.0008869169313596931	0.07591022127410557
0.0008860969496579487	0.07591269075570954
0.0008815271463761394	0.07589819308133601
0.0008738940479655775	0.0758788052612072
3.650075076271519e-05	0.005748218701879409
5.537588428388763e-05	0.009244471378129263
6.096378878024012e-05	0.01236625168237888
6.151749301063156e-05	0.01496403897511205
7.858711906738881e-05	0.01681466791323379
0.0001138998048226007	0.0178293322433073
0.0001488975101684211	0.01816821099339097
0.0001702276115127038	0.01818914505067463
0.0001760707984983137	0.01824382403783912
0.0001761400765975934	0.01849248916271521
0.0001832214765998113	0.01889098560990407
0.0001981904138929582	0.01931307375062364
0.0002106390092182922	0.0196676197283102
0.0002143676402124015	0.0199355969476229
0.0002144676372980114	0.0201476707748034
0.0002201984989494558	0.02035330772001774
0.0002323673035424039	0.02060486630608747
0.0002430079784108874	0.02094297181306939
0.0002467107703723851	0.02136673743717643
0.0002467142485592421	0.02181107486573526
0.0002510888639994035	0.02216718907220431
0.0002634466786421603	0.02234731619350862
0.0002786910945151883	0.02236940024311933
0.0002893670681556957	0.02241052020729643
0.0002930319242158371	0.02272023612494095
0.0002931165177667618	0.02337173042954662
0.0002943648778373819	0.02413816198415184
0.0002980719347653087	0.02471237251560876
0.000302064050799511	0.02497807024438789
0.0003042105627512414	0.02503187533760619
0.0003046223616740354	0.02503237384370435
0.0003046278595656885	0.02507507979697498
0.0003047567289536282	0.02517021887396669
0.0003047729116418263	0.02527937495497171
0.0003049630102172716	0.02535978462523285
0.0003059869288947701	0.02539589324407123
0.0003076916185860499	0.02540214348893887
0.0003089218745950784	0.02540266972438863
0.0003090501008694819	0.02541178113867927
0.0003096666471887929	0.02542628193621997
0.0003133974232130849	0.02543340292323184
0.0003202872730421021	0.02543348336043076
0.0003270890915812382	0.02544976893898632
0.0003308992415905175	0.02549879308739895
0.0003317956646475464	0.0255615030088348
0.0003317973437274919	0.02560228870435746
0.000332205037901545	0.02560929553486694
0.0003325262154349264	0.02561729999565057
0.0003325653989794419	0.02570575599028446
0.0003343439095609173	0.02596536186522919
0.0003395975918602327	0.02643579200336869
0.0003463198744001874	0.02705577568549072
0.0003505148410236157	0.02767750225627029
0.0003511143715048046	0.02814674007298468
0.0003518786023440325	0.02838925182232243
0.000357463869675021	0.02844667347262655
0.0003675005399307073	0.02844811151260521
0.0003767541484334979	0.02853998636176895
0.0003810722804004108	0.02880808338438989
0.0003814303354721483	0.02922184714368743
0.0003822411864013497	0.029645670792931
0.0003856212370181827	0.0299369185778423
0.0003888805026912848	0.03005482599256451
0.0003894546623898931	0.03007036186488496
0.0003904547133232668	0.0300724495633747
0.0003989799410275906	0.03008519445819573
0.0004181686918986775	0.03008857869528548
0.000442823101906644	0.03009728393285763
0.0004640473396358433	0.03017777843553663
0.0004761448545496932	0.03038455619298065
0.0004796616248295185	0.03071990157022975
0.0004797035714829639	0.03115547292400661
0.0004809086848628228	0.03164414761261975
0.0004839923707166625	0.03209771636551875
0.000487067680209988	0.03240493452915103
0.0004887007462998781	0.03252581548064433
0.0004890855165756202	0.03253823143122754
0.0004890926754360243	0.03254438823291336
0.0004891046397738475	0.0325798471430032
0.0004891149344788975	0.03264622070305475
0.0004894727249801521	0.03278062960217134
0.0004906951303308768	0.03310509081409052
0.0004924099788559197	0.03382236300785778
0.0004934755988010927	0.03504926082767682
0.0004935903028098378	0.0365981143514887
0.0004938346633301657	0.03803187054527261
0.0004950430440804334	0.03898190376291266
0.000496402123364051	0.03938227254450873
0.0004967282847111727	0.03944241843655645
0.000497039470819625	0.03945615437648754
0.00050056525046127	0.03961532297329298
0.0005092523686531619	0.03994010409984217
0.0005208661822694647	0.04033846175669314
0.0005305743165750126	0.04070738636571422
0.0005352108094761975	0.04098641669606817
0.0005358616302631816	0.04115812879797082
0.0005360840408186134	0.0412351490931436
0.0005375962418645696	0.0412513081971146
0.0005391209646190143	0.04125192711467662
0.0005394284861979571	0.04127823488688809
0.0005396767923309589	0.04134816570529778
0.0005418660883699342	0.04144392986279587
0.0005457809594531858	0.04152055489622881
0.0005489203948395063	0.04154380679774411
0.0005496992782256772	0.04154793890992827
0.0005498967048130039	0.04167212594306797
0.0005531550523978947	0.04210784123870555
0.0005606784411974133	0.04292659095844417
0.000569287661026935	0.04391736849412913
0.000574885213136741	0.04467221820701282
0.0005766287059534291	0.04494176316158201
0.0005766689187223708	0.04494178604008235
0.0005770494175963267	0.04525435226778906
0.0005778144992052611	0.04630418030634461
0.0005781069942301472	0.04790401334983103
0.0005781344641453479	0.04940841218531045
0.0005789551503134722	0.05028073383762866
0.0005808550598162687	0.05049409726244039
0.0005827480943499189	0.0505004860712736
0.0005833623239199642	0.05081334415657941
0.0005835075953461458	0.05155129317600968
0.0005870606324070348	0.05240318966569126
0.0005977343818174275	0.05299162993540876
0.0006138339339735742	0.05319840679207975
0.0006283675084875014	0.05320400556869338
0.0006356598084773209	0.05327584567156027
0.0006366727033836696	0.05350271958220385
0.0006372673412235819	0.05375256426123756
0.0006417558026807316	0.05388310700690532
0.0006489698152145096	0.05390322126163648
0.0006547473093576415	0.05390700386176719
0.0006569138170338943	0.05393821591724495
0.0006569977160970343	0.0539695167475575
0.0006574159704180696	0.05397550788709036
0.0006582712207851315	0.0539822833052471
0.000658436320395482	0.05404694517473024
0.0006589449126075379	0.05419892831263579
0.0006628975954052596	0.05439745932214966
0.0006713077361070544	0.05455242519361897
0.0006807374867211147	0.05460738368124682
0.0006865331804428082	0.05460739321135449
0.0006877747330488261	0.05466381580935623
0.0006879336680864299	0.05484040506158271
0.0006907162829219989	0.05509116221584223
0.0006961890733679	0.05531383515674812
0.0007013622490033506	0.0554433760991563
0.0007038874728158083	0.05548842693595363
0.000704282539940386	0.05549524957281525
0.0007043032362897124	0.05549542743365377
0.0007044214317729741	0.05549568101729552
0.0007044469772804345	0.0554996837980417
0.0007059147923227755	0.05551096321670408
0.0007119579063680946	0.05552189386442246
0.0007240984663793352	0.05552445935345671
0.0007397158228974813	0.05552517445476833
0.0007533899629833157	0.05553099666187052
0.0007610394791618739	0.0555333173494178
0.0007629942868730947	0.05554001204718315
0.0007629944807882995	0.05562824368072704
0.0007640938226999158	0.0559155190497058
0.0007661344339167784	0.05640685527040509
0.0007675097889718178	0.05687999437916379
0.0007678654143886442	0.05706815814611903
0.000767880557465379	0.05707003097530058
0.0007678834005621025	0.05747172370598672
0.0007680890406049787	0.05882628035766561
0.0007694747658529672	0.06097014735610921
0.0007733351331627486	0.06305424523871901
0.0007799384580233316	0.0642850319515425
0.0007879794201920067	0.06458418011940173
0.000795292716055784	0.06459368719955556
0.0008001708565898475	0.0650055649771156
0.0008023540120767051	0.06587460836683499
0.0008028820331485214	0.06671351682568977
0.0008029304401364965	0.0671354626942494
0.0008029644659608482	0.06719721561249259
0.0008034438860890451	0.06722509704931991
0.0008059765280052644	0.06747703337021718
0.0008124657794273211	0.06796630242458764
0.0008226804236610033	0.06851595589451744
0.0008335554141569758	0.06892473041834157
0.0008413646857708211	0.06910481371921014
0.0008446068615092265	0.06912451176863207
0.0008449303188850886	0.06915036280829261
0.0008452702395096738	0.06933310079889882
0.0008471473197062375	0.06971372542001773
0.0008498169929653393	0.07020468877772691
0.0008517616110418629	0.07065295866977889
0.0008524568538633296	0.07094075181563976
0.0008525067783762717	0.07105087978129367
0.0008525397798832153	0.07105963375476639
0.0008525987961115816	0.07107906168795586
0.0008525990909559181	0.07118658719236526
0.0008527805131746048	0.07137730309100423
0.0008533035804090356	0.07157465292935208
0.0008537800334863311	0.07169742208069296
0.0008538601807001784	0.07172755218507618
0.0008539752046590132	0.07173075045841704
0.0008548111777987785	0.07182154807006431
0.0008562703726855121	0.07208671915211488
0.0008574587104028579	0.0725169015234734
0.0008577824581344151	0.07300716467346335
0.0008578232489560535	0.07341956971095967
0.0008587594241171812	0.0736540792912687
0.000860903285731836	0.07370925210750975
0.0008631999164050388	0.07371506655575244
0.00086438691167252	0.07386507539951578
0.0008644936341489633	0.07425192946749117
0.000864726113766287	0.07478029857506056
0.0008657187658249805	0.07526223532707867
0.0008666364007951997	0.07556631538865223
0.0008667244540117007	0.0756803737054407
0.0008674206831856708	0.07568923778200763
0.0008718970333154175	0.07570710571347451
0.0008819213164388473	0.07579615162128071
0.0008952273976350389	0.07592815365549774
0.0009066254381393872	0.07602758212634191
0.0009124467416146259	0.07605672851933004
0.0009135610305098004	0.07605763955117749
0.000913644808377641	0.07611319274817128
0.0009152203739315242	0.07626882366663768
0.0009178047911187464	0.07648486497160337
0.0009194922255044339	0.07666197400613398
0.000919707191874648	0.07672739034079094
0.000920121382847189	0.07672757520996605
0.0009230116321835263	0.07684115426994499
0.0009286642761532052	0.07723729138823575
0.000934709482524584	0.07786723833812295
0.0009384675476873991	0.07844940110643676
0.0009395368272542327	0.07873394875356959
0.0009395464349911762	0.07876200230368753
0.0009398285727079987	0.07881406951180824
0.0009402786825793057	0.07910654888239411
0.0009403984105411507	0.07958651176601375
0.0009404655234713622	0.08002980763267491
0.0009412251307776328	0.08027792180971581
0.0009426713355332454	0.08034762380815234
0.0009438192216668566	0.08034958937278804
0.0009440781481689154	0.08036098427605455
0.0009441455441952476	0.08039370055914181
0.0009449990872239786	0.08043523439950223
0.0009465071846530922	0.08047765941153817
0.0009476475745771142	0.08051903413372177
0.0009479125159909829	0.08055796302698104
0.0009479611282678988	0.08059092284585381
0.0009487193141705975	0.08061261531486948
0.00095017642750716	0.08061982285179253
0.0009514402404677287	0.08061994875660383
0.0009519176620142197	0.0806382609765756
0.0009519275251440327	0.08070889200031545
0.0009514358593153158	0.08063909378436604
0.0009512409068084438	0.08047464425323929
0.0009519048635713427	0.08016946108756116
0.0009526930443554362	0.07975720566348339
0.0009517847134080619	0.07939057671344861
0.0009482276029697951	0.07926375526972625
0.000943428132202431	0.07946339265215907
0.0009399590999867602	0.07988817871632602
0.0009389041970585823	0.08031683305972359
0.0009390275691269847	0.08056503521440485
0.0009385962207257625	0.08059763218806784
0.0009374476370591027	0.08051204592912599
0.0009367461217014487	0.08043604137888812
0.0009370014679050269	0.08044584456037225
0.0009371587040727011	0.08054475632511784
0.0009358587792765309	0.08067483918108079
0.0009331290112153983	0.0807522507847374
0.0009304998087507912	0.08072670912764633
0.0009296363431054122	0.08062133041071184
0.0009311360657968011	0.08051154661424778
0.0009343447528604609	0.08046583967268446
0.0009379259573942109	0.08049541865844874
0.0009407463281939123	0.08054430413011354
0.0009424214512183942	0.08053920189246677
0.0009431427421143092	0.08047679430470039
0.0009432622846812495	0.08046032182596977
0.0009430551557416023	0.08061255356986832
0.0009425490738579386	0.08093575093861108
0.0009417501250198977	0.08128574919757252
0.0009410802693228231	0.0815008284216444
0.0009413261441085453	0.08154720236309586
0.0009431648507277524	0.08154121208589993
0.0009465433433264338	0.08164014120633237
0.0009504366981756962	0.08191836440649664
0.0009534929339302011	0.08234464834728952
0.0009549764889171672	0.08284295081359773
0.000955185434978997	0.08333783882114393
0.0009550535760536646	0.0837513130079003
0.0009551924743692728	0.08400440261043003
0.0009553754908765273	0.0840756171930204
0.0009551276259996366	0.08407481102446145
0.0009546255921877191	0.08421881516033228
0.000954494051127744	0.0846773097817913
0.0009547460715753691	0.08541960735746776
0.0009548182837649447	0.08621646883801964
0.0009549263111660926	0.08679842349313494
0.0009566743121748524	0.08704226282727125
0.000961529116613862	0.08705663647240072
0.0009685901696010663	0.08709438162533963
0.0009747501292538585	0.08733102691348939
0.0009775825966887636	0.08770108525540991
0.0009775790353689002	0.08797598674623713
0.0009770973923173918	0.08801517468281002
0.000977523054232202	0.08790558405247249
0.0009782886682477608	0.0878317786322538
0.0009788833525820313	0.08786235294579679
0.0009809324539879329	0.08792215821116418
0.0009867995382704664	0.087922000276399
0.0009959811917543263	0.08783934970217842
0.00100443762501445	0.08770257089739018
0.001008374500447618	0.08756035868222473
0.001008026244415331	0.08746198958873444
0.001006774439725982	0.08742878578660782
0.001006754433293938	0.08743858383600729
0.001006501804929114	0.08745167335342353
0.001003186672306559	0.08745080283038158
0.000996237355617442	0.08745247755824426
0.0009880385489560908	0.08749625571239793
0.0009815245420713005	0.0876336979044135
0.0009779947168473357	0.08788231700526934
0.0009769030617605638	0.08814080937133636
0.0009768917460837073	0.08821980532815231
0.0009770699610438074	0.08807410413047886
0.000977307910754024	0.08797574134248644
0.0009775263131914544	0.08831419260285053
0.000977467408918175	0.08917336427162578
0.000977287746651834	0.0901981587170532
0.0009777781443660951	0.09092656544939012
0.0009794717255657492	0.09119083889245304
0.0009816807476387139	0.09118307955316153
0.0009829317801024	0.09119013282984022
0.0009825780659695009	0.09129418643350971
0.000981869833995571	0.09132353212291955
0.0009828139528121806	0.09107725006097137
0.0009857191462972303	0.09056366706305433
0.0009886497547416835	0.0899973810699404
0.0009897441980964122	0.08959677190482444
0.0009893898755680682	0.0894307790260471
0.0009892483633892587	0.08943666199742434
0.0009893955222190322	0.08950723748546681
0.0009878194965966839	0.08954194306317972
0.0009833850760428793	0.08947728000816978
0.0009782335792048835	0.08932172180887599
0.0009763208964742965	0.08915495658133185
0.0009796544730811194	0.0890684467859673
0.000986229343123675	0.08909176315719564
0.0009921382512649314	0.08917092728576745
0.0009954696356515409	0.08922717873842041
0.0009971810084152084	0.08923625279318605
0.0009986883742420867	0.0892278417433158
0.0009999826588635713	0.08922039480968968
0.00100030586615487	0.08920357821411558
0.0009997017941145196	0.08917833788763102
0.0009990836884355755	0.0891675159790721
0.0009989947210172075	0.08917515580432787
0.0009989029791778452	0.08915043153629272
0.000997968401641019	0.08900735089355738
0.0009962069478321918	0.08870734688512745
0.0009943915681269945	0.08834324568368769
0.0009930001697321612	0.0881094392009433
0.0009921791413152383	0.08811979008112159
0.0009926992466284801	0.08823909362072807
0.0009957583427621416	0.08814942532899803
0.001001299832237504	0.08762655772035517
0.001007092104879686	0.08676350869220217
0.001010313742678941	0.08592158883608116
0.001010349749999398	0.08544180247124337
0.001009507450598897	0.08537033801641931
0.001010555226044421	0.08544843000586914
0.001013751252050266	0.0853764817807193
0.001016411405152871	0.08508502413293995
0.001015196076492895	0.08475152509018417
0.001008949703055809	0.08458931187498368
0.0009999365358801724	0.08464366856542456
0.0009923177551880162	0.08477260824353536
0.0009886238969148691	0.08480115867022059
0.0009880064299610546	0.08468799662071122
0.0009885514776510462	0.08453572205672352
0.0009900652934401457	0.08445281712171034
0.0009933857414018206	0.084451779849385
0.000998044410225239	0.08448131460675944
0.001002207836894723	0.08449564054176703
0.001004394401529413	0.0844857398515339
0.001004589305552784	0.08448529829134174
0.001004072455175918	0.08453376992440194
0.001003988504091927	0.08460589023865112
0.001003837626266738	0.08460983868735432
0.001001892490628848	0.08450521331440899
0.0009974398011492139	0.08442467058700209
0.000992155351203952	0.08462367729197719
0.0009887004286560758	0.08523887316283298
0.0009878829720555481	0.08608783092970065
0.0009878978273577823	0.08677772915389563
0.0009866195457589274	0.08705440557165127
0.0009839124380139682	0.0870108670392812
0.0009814100492890555	0.08692931230064624
3.94806655228547e-05	0.003486729323536726
4.718394871714532e-05	0.005652535002977878
4.882868651516888e-05	0.006654420408172625
4.907127999469002e-05	0.00684130710844432
4.957499575158013e-05	0.006843429485785539
5.376826333073489e-05	0.006898324605995797
6.837964505258829e-05	0.006901271912483257
9.155369516238388e-05	0.007058727718813274
0.0001117361147543515	0.007837698933444867
0.0001199343212359562	0.009165312844094921
0.0001199348373059779	0.0104492320068867
0.0001319665227726167	0.01126584419674033
